order_id:INT,product_id:INT,qty:INT,price:DOUBLE
4435,1425,3,26.50
3756,616,5,295.36
22057,2490,3,383.99
17506,1027,6,122.25
22148,741,8,115.39
10938,214,7,93.16
21914,2401,1,270.91
8405,737,2,458.41
20439,1293,7,359.44
18508,1088,6,362.57
10248,459,6,57.28
7064,1142,5,148.26
7258,511,6,385.39
24637,1039,10,484.53
2455,799,3,347.78
17257,1229,2,387.22
2885,2187,9,85.39
14391,701,8,208.98
23322,1196,5,366.92
2303,517,2,138.00
14370,1839,7,2.04
23106,2441,5,53.66
5727,1863,3,187.66
17241,72,9,388.67
5794,2076,7,134.80
14398,1754,6,93.83
4502,1192,7,324.39
6270,104,2,259.27
1876,281,10,159.58
23969,56,10,429.42
16627,925,8,205.94
1062,852,1,117.78
2255,814,6,330.40
5793,1028,3,274.73
4415,743,7,20.64
8324,803,1,132.16
20498,1122,7,256.93
11231,2153,4,78.70
3822,961,6,370.34
612,1004,1,417.24
3065,593,8,336.84
15894,550,8,464.83
4665,994,9,148.76
2616,1848,2,290.23
330,1068,7,328.02
24507,1446,6,337.12
19994,1470,5,33.71
8539,118,5,388.49
9969,294,2,483.32
1306,780,7,314.66
8608,2161,1,124.02
9787,1180,3,304.32
17114,1505,2,417.42
2098,1480,3,417.51
16727,1555,9,385.35
3045,1487,9,451.73
23810,149,7,357.53
8626,2132,8,464.57
22763,1935,3,95.84
11006,1928,5,151.58
7389,2432,1,123.38
266,393,4,353.27
23855,1389,2,95.78
2752,976,2,139.10
7106,1640,10,44.81
24753,2013,5,426.79
16736,2461,9,267.99
22395,1956,3,95.11
14460,1522,3,52.96
8122,1280,4,330.82
20572,319,5,280.19
9665,1311,3,481.34
14492,2411,5,46.30
8853,1320,2,1.72
12135,2342,5,75.92
18179,1087,9,95.37
3412,2146,7,412.19
8871,296,6,148.71
23807,641,8,478.49
24289,1108,7,344.96
17975,1825,6,358.23
23638,1315,10,35.48
4953,1040,9,386.50
4638,2090,4,16.01
2429,1658,8,377.88
12536,761,2,57.62
16506,81,5,492.54
5747,2084,10,475.19
3851,1558,10,311.35
21062,915,9,474.95
9881,1781,10,479.73
7931,281,6,483.54
12833,1669,6,327.10
6668,1025,6,283.21
24188,1625,3,140.87
380,1626,8,31.56
11177,2181,1,455.13
19032,1022,1,90.55
7615,1470,3,350.62
15483,407,7,334.92
6229,1725,7,169.01
22531,2246,2,22.84
10118,1161,3,214.37
16438,1173,10,374.28
10492,759,10,192.45
15788,2413,5,205.96
15178,1640,6,396.59
3888,161,2,3.71
5247,898,3,235.62
15315,373,1,451.47
20932,879,4,326.60
13857,414,4,115.36
13530,752,1,357.03
9860,1187,3,123.11
591,181,1,140.24
20120,31,5,444.17
20451,625,1,404.13
20256,1939,2,340.48
23749,1527,10,417.32
7996,305,9,243.21
16695,1025,4,477.63
18812,2002,2,388.09
15228,580,10,401.24
18746,1490,3,97.54
10894,1860,5,243.83
104,2172,4,303.57
17856,1727,2,311.25
2382,1765,7,439.53
2989,256,8,315.16
18463,672,7,121.53
3893,917,2,416.43
10618,1531,4,394.24
22655,1521,7,265.51
3558,1763,10,239.42
5630,2232,5,41.33
9762,1111,5,248.18
15506,159,10,397.19
17388,323,7,107.71
17132,1550,9,120.62
278,1597,1,194.03
18568,1482,3,96.57
17334,2308,2,56.11
16455,161,4,323.32
22294,896,9,43.68
14625,454,10,352.46
24480,101,6,389.17
8743,1937,9,465.54
24812,2061,2,375.96
9755,1464,8,197.93
12687,1282,1,173.48
20567,1650,4,299.57
1886,2302,3,428.57
16338,2185,8,462.98
17825,1600,9,235.54
19405,2179,10,208.36
5248,2143,5,453.38
19969,152,6,187.58
17478,715,3,27.11
13697,635,1,227.47
13110,2117,9,490.29
9019,904,3,277.25
6775,1220,7,327.95
6311,2310,8,37.60
23044,209,3,468.08
6383,1876,5,360.48
23739,638,8,37.55
13834,1984,9,1.24
11943,624,8,61.71
4353,491,1,181.28
9212,1460,9,37.33
8427,826,7,418.66
15782,1356,7,485.49
8328,698,9,168.72
18023,950,4,387.78
16153,1310,6,66.99
22051,2281,6,94.12
12262,1667,9,415.22
13478,1252,10,254.86
13187,945,4,117.80
22159,35,10,264.20
14332,1418,1,316.21
5342,1344,7,377.22
9416,1792,8,269.65
24571,1510,3,473.69
24098,164,9,107.16
12571,464,7,445.75
4486,434,10,443.75
14213,756,1,352.41
8640,1036,8,96.16
15764,930,8,100.57
21925,2107,10,233.49
4942,1892,8,474.26
1677,373,7,155.12
20389,1007,10,135.91
13851,1178,9,391.79
6041,46,10,459.32
4287,669,3,490.21
2408,1084,4,285.67
16838,1044,2,373.60
24134,2484,4,13.60
22059,456,1,69.41
22314,1464,3,75.38
16303,2337,2,86.31
4760,1773,10,33.51
16221,2027,5,4.85
4629,838,8,81.87
11642,2459,5,299.32
20927,2149,3,79.61
11005,2250,9,168.45
1170,1316,8,6.82
7908,1523,4,133.79
19658,1633,8,432.30
18160,405,9,13.33
2961,2211,5,95.11
18437,135,6,174.79
18919,732,9,273.29
10138,2009,7,106.03
840,1608,7,44.96
11328,2454,5,470.20
15288,33,7,476.51
23965,1318,4,261.97
6328,2216,3,261.16
19722,1122,4,472.61
17602,830,7,305.68
23338,382,7,310.30
19853,227,10,258.67
17793,1441,1,248.33
8495,2340,5,411.74
2462,337,6,424.81
13913,2023,4,273.23
21749,618,2,180.11
9037,1973,9,268.84
13306,1886,10,188.14
2673,585,1,476.47
18660,2448,8,363.22
154,1789,2,412.21
23322,1876,4,192.55
9598,1031,9,405.84
7405,2405,8,297.82
17153,1558,3,372.60
17121,278,2,303.84
16305,1017,4,95.18
20820,1404,1,397.84
1051,2055,3,315.25
20124,1874,8,45.55
23464,1328,9,300.86
9408,237,8,488.11
14296,1921,7,130.38
23286,1327,3,337.80
4636,1973,4,460.71
2538,593,3,353.65
8630,2082,5,387.70
14679,2223,6,264.89
2966,1394,5,339.99
17433,484,1,147.11
24661,2393,4,326.89
2038,1132,1,230.10
20258,1489,2,400.89
24134,2499,9,456.81
16962,975,9,488.46
22033,2423,3,123.39
18626,583,8,375.10
13571,2097,8,76.81
5788,1216,7,300.58
22691,1774,6,372.34
10841,2435,10,77.79
21990,300,3,230.50
21572,557,7,37.46
19771,1550,5,86.32
24701,1427,6,112.42
15469,766,10,313.02
2413,904,6,472.03
21490,1537,7,174.33
23311,1770,7,108.52
13371,1682,1,17.78
15882,1977,6,60.86
713,335,6,161.51
20944,1244,1,319.41
14620,330,7,333.80
12319,799,9,445.68
16709,779,7,65.60
16770,2292,6,453.24
4214,82,8,352.32
10421,69,5,238.03
18404,633,6,156.07
20774,2387,3,169.90
23206,1473,9,260.01
1039,1733,2,26.20
24870,1814,9,53.24
4652,678,7,207.57
14283,1733,6,53.11
5279,2219,3,365.93
14392,844,8,318.92
12880,2001,6,124.01
11128,2180,3,200.04
17024,2196,9,139.48
14048,1641,3,228.42
12888,1317,3,271.15
4714,2173,9,109.38
4237,68,4,244.65
6871,1634,4,126.97
1944,696,8,166.41
7119,680,3,259.16
16219,1317,4,82.90
15009,1874,9,415.93
4722,2480,5,426.61
8528,704,5,275.29
14398,2405,5,338.84
14620,1379,4,487.06
15175,1235,8,124.00
20680,1932,2,367.37
4244,238,6,4.38
21404,2167,6,320.91
7976,1521,7,125.07
10117,596,6,45.98
1436,422,4,232.27
200,631,6,191.45
7195,2025,6,51.35
23017,133,7,491.64
10192,2050,6,343.74
2247,1454,7,263.88
18743,1430,9,84.75
4631,1509,7,196.90
24650,1774,2,168.68
24701,2102,7,474.32
23553,2026,2,323.04
4434,1954,9,453.23
16650,2198,9,214.56
18667,37,9,90.20
240,1148,2,1.15
17701,127,7,331.82
7313,1122,5,240.78
3303,2090,1,285.92
8619,726,9,150.75
21888,1349,4,139.77
24713,1537,2,267.63
13977,853,5,318.21
5341,183,8,253.48
5223,2077,8,478.13
17903,1419,1,426.09
22434,1917,9,454.48
4693,2186,9,332.34
21924,2091,8,426.13
8742,73,1,266.50
4690,107,9,328.84
5922,934,7,232.95
20589,201,8,326.99
11723,2008,10,402.57
14935,1744,9,42.46
14232,1301,7,115.57
19664,2367,6,96.34
20313,449,10,421.43
22620,1123,10,480.08
16148,2122,4,472.82
14149,813,8,150.42
22899,1860,4,489.39
15862,1365,8,88.08
24334,1557,6,482.84
2424,760,7,47.53
22490,625,8,109.26
8784,2069,2,50.65
18919,778,3,155.36
19852,263,10,210.62
7002,1810,4,42.07
19709,1015,3,308.03
12731,2197,7,44.29
7514,1829,2,341.43
17520,421,3,55.47
16371,2191,2,468.16
8095,1043,5,156.69
20261,432,8,330.13
799,126,4,360.24
11020,59,1,486.58
2035,1131,10,27.39
2053,1723,9,262.06
16989,998,6,65.55
23122,597,10,105.94
3143,1303,5,33.96
18896,2188,9,65.80
16484,1200,2,387.58
22364,1451,6,348.98
3691,967,2,178.60
22533,2037,5,82.49
4196,1991,1,417.95
5940,1840,10,465.21
14888,2176,8,281.67
11215,808,9,2.57
396,810,6,466.74
1456,561,7,357.80
20904,2235,2,188.09
11283,1653,4,355.58
20508,219,6,155.26
5568,813,10,151.09
16428,1928,3,127.07
7418,1380,3,432.13
15482,875,8,240.21
8714,2361,6,465.82
3034,2500,9,322.93
15847,2181,8,282.01
5509,1109,10,25.52
3656,1281,8,430.08
15851,1780,3,41.79
22592,1257,10,77.55
12312,299,2,261.15
11946,1793,9,398.19
6487,1709,10,327.44
6240,2456,8,61.98
14355,2158,3,67.75
5750,1515,9,377.74
11167,1663,6,95.12
24159,312,1,135.35
8501,1129,10,463.46
12656,863,5,34.23
5848,889,9,210.58
7643,1261,4,459.02
21832,1166,8,460.21
3361,250,6,7.87
4510,696,5,378.54
3237,1133,5,211.38
3016,1464,1,476.23
23409,1819,5,342.62
1669,1860,2,426.39
21083,1168,10,441.67
21298,2228,6,380.37
14778,556,10,475.88
18057,1379,5,198.75
2326,893,1,141.29
9238,263,10,348.15
18614,1835,7,16.83
9639,1982,1,194.12
15717,1071,5,288.05
505,1798,1,414.34
8171,764,5,394.94
1459,1297,2,426.11
10223,1815,4,29.58
13396,689,3,462.23
12936,723,2,425.19
20165,244,9,84.81
759,1710,1,485.45
24700,2385,9,8.57
18961,1772,10,313.40
12458,606,1,254.97
18476,1281,1,352.46
13169,502,9,482.02
3453,2219,2,449.92
15826,701,8,196.15
20558,2049,7,419.70
13703,1568,3,162.40
18078,1576,9,414.92
19270,641,4,68.20
24132,1377,6,5.75
1350,1026,7,385.55
1511,651,2,417.82
3112,1803,5,418.29
17827,836,10,34.45
10980,898,6,257.33
2636,2274,8,243.06
6833,2130,2,403.24
8339,2091,4,186.46
1325,1787,4,117.93
531,231,8,164.92
3787,957,8,129.56
6756,703,9,404.55
5668,1563,6,36.35
9759,2252,6,106.69
17608,2480,10,312.39
23410,1172,1,450.94
11092,665,6,380.41
22857,2121,8,307.29
20897,1180,8,264.69
10256,1096,3,327.44
16088,1355,3,82.38
18217,279,8,296.13
12147,638,6,252.86
9722,2060,2,333.18
8643,859,4,306.98
11128,208,8,82.66
24191,2492,2,315.84
6309,1767,10,127.13
16768,1819,4,56.19
9126,344,8,297.47
12437,23,3,290.82
6075,21,4,283.67
4059,153,4,165.70
2063,1312,2,93.40
6880,884,3,291.21
13738,1639,1,253.82
3828,1565,4,361.74
7614,1476,7,485.75
10987,206,10,67.03
20572,55,5,104.62
15134,947,4,155.16
22605,2254,8,43.29
23617,2073,10,436.65
16090,2076,10,338.55
2366,799,1,325.44
7849,2379,7,181.24
5555,1462,10,400.67
12333,2336,9,251.73
19434,1319,4,315.53
6157,658,8,68.34
24121,416,3,466.93
11076,781,10,65.20
22880,2115,7,326.26
1784,1309,8,235.86
13317,1424,1,186.04
4440,898,8,85.18
14717,2003,7,136.58
1183,1895,1,389.71
14353,2233,3,92.39
20276,898,8,238.12
15743,1313,3,396.06
15616,2125,3,351.14
3308,1314,6,471.15
6349,791,9,180.91
14779,1398,9,293.24
1333,105,4,244.01
19088,2259,10,428.02
6697,449,5,13.87
17212,1181,1,136.88
14930,1982,5,445.56
3594,2080,3,262.34
23782,1701,9,171.19
5964,831,9,340.43
3041,1323,1,41.18
22771,752,6,222.60
5701,512,8,16.25
22401,1787,2,304.61
20788,1328,1,72.74
24337,2491,8,255.09
9865,607,9,283.59
4117,2165,6,91.69
10491,1749,9,220.11
18838,917,7,88.18
10538,1690,9,201.24
14826,1947,5,270.34
2816,1918,2,54.50
17640,2225,6,98.28
19059,1539,8,230.74
19687,1605,9,447.13
23411,383,10,214.80
20696,898,6,111.57
21306,812,6,474.21
15819,806,6,113.83
7069,587,4,362.95
11819,795,8,455.83
839,2364,4,181.63
19699,1484,10,325.91
20316,17,3,331.70
19382,174,4,263.18
7565,338,9,446.48
24958,3,2,447.21
41,867,8,169.08
3873,957,7,92.60
23429,1941,4,198.39
15397,1544,4,129.96
10255,694,1,181.03
3117,1962,6,463.64
5905,2108,9,284.61
16972,2119,8,285.15
8066,2213,1,314.32
6191,571,8,149.70
21820,1571,10,495.47
23520,892,6,448.08
18513,1669,9,400.50
7058,195,5,52.28
7871,1023,10,103.76
7955,1530,2,200.84
24964,1098,10,121.45
11272,94,7,446.88
6106,1676,9,164.67
10532,2325,1,280.43
12500,1291,9,319.16
9777,2426,9,3.47
13989,1864,6,204.24
10259,1021,1,481.70
18343,698,4,38.00
22580,827,4,236.12
20429,2094,8,40.11
15942,1897,5,85.02
4820,1545,7,462.11
1936,2276,3,194.76
10926,1488,10,369.53
9220,1486,8,166.65
18197,1380,7,435.39
9855,1748,6,409.35
9581,1991,3,342.05
20488,1181,10,193.73
845,337,7,184.20
13319,867,7,118.43
287,2152,2,72.36
18356,129,2,358.05
16020,478,8,171.39
22748,241,6,280.38
7507,1441,1,96.89
23000,2155,1,130.39
11861,2286,8,402.62
4320,247,8,461.00
4524,1062,4,34.97
20293,2228,3,60.62
24117,1843,5,140.33
2916,2084,2,125.43
6619,2246,8,244.48
13601,355,9,493.93
22920,1863,3,412.36
17648,339,4,37.16
24081,501,5,279.71
11911,1886,9,134.98
973,786,9,134.38
16063,1946,4,50.06
14063,1321,4,359.03
2342,1647,2,225.42
16526,1246,5,333.64
24618,202,10,52.17
24197,871,7,253.56
13402,49,3,497.12
5270,1531,2,262.66
16370,414,2,420.43
11357,950,2,381.22
15112,584,3,195.69
6926,1123,5,485.49
3357,1399,2,47.16
3218,1641,1,89.89
14626,1528,6,114.29
1659,543,10,370.42
16292,1402,2,330.20
7694,438,9,462.92
20476,1250,6,260.23
24294,2320,10,46.48
9993,1233,10,241.98
20463,1260,5,255.00
16633,174,8,339.04
19919,630,1,56.56
12441,606,1,137.62
12864,1204,5,491.00
18918,552,2,120.98
12422,1719,4,434.03
24404,206,1,214.73
15660,188,5,128.14
3622,568,9,259.58
23676,1890,3,7.35
2566,929,7,259.70
6599,1023,3,187.22
23355,2444,5,338.33
14140,2223,10,167.75
18065,2442,4,90.06
21620,2075,10,421.69
16064,2184,9,268.15
13102,1678,1,286.10
2237,1172,3,293.45
7864,2242,10,39.74
11885,2285,1,4.87
17322,1918,5,180.20
3009,2493,4,29.27
9480,783,2,239.51
15084,216,2,305.15
16186,28,5,487.66
1339,1248,6,120.01
2013,1085,6,467.03
926,175,4,246.21
1201,115,6,117.52
408,46,1,94.30
20614,987,10,5.29
3062,1415,2,416.46
2658,1683,9,188.20
23659,2407,7,318.60
9515,831,1,392.43
1973,1285,4,29.93
4597,796,1,221.41
257,1477,5,339.51
3560,2308,8,150.15
12747,1652,4,352.51
2119,1045,8,426.99
17756,2063,4,478.34
23052,2038,3,466.12
1465,1327,6,179.25
18715,2317,7,359.28
3352,1018,2,492.67
997,1615,9,340.93
5750,5,9,132.36
3424,480,10,41.54
788,779,8,287.46
9053,1812,8,247.99
24016,237,7,326.63
1605,702,7,309.87
24878,1480,10,196.10
5462,676,6,77.39
24072,1173,5,268.22
13090,691,1,160.78
9662,1769,4,392.64
24834,2483,2,104.23
10813,867,1,20.27
21250,1851,5,278.32
16441,2335,3,245.73
1167,2227,2,270.62
2580,932,4,18.93
21479,879,9,355.94
13045,2313,7,66.97
10345,84,2,469.23
1300,1206,8,437.31
18411,1539,8,492.68
20843,961,2,266.33
24664,2189,4,367.24
11622,1419,1,347.09
23688,525,9,440.36
4591,2483,9,366.82
11013,2098,10,478.44
5316,684,8,206.15
23400,1642,1,470.60
20981,1554,7,398.91
3804,1243,1,425.57
9164,777,7,79.42
19171,237,7,361.33
7175,481,6,195.86
3826,678,3,467.46
13310,1961,3,341.04
17445,283,4,140.46
14107,2246,6,305.52
3109,1186,8,454.87
3764,1912,5,404.65
14064,2137,10,495.85
8189,1474,5,339.49
24000,581,7,67.09
21650,1395,9,130.52
1710,242,8,307.81
5405,391,4,153.15
21232,634,3,478.10
8559,1133,4,138.29
17662,1194,5,371.62
10280,1700,1,335.15
11629,2281,10,322.14
9322,1854,6,384.32
21737,2220,1,368.95
15519,1807,6,385.29
13203,1930,6,490.65
5304,2033,3,423.43
16932,1980,2,263.95
223,742,9,41.18
5716,327,8,260.66
22505,1362,7,405.69
13604,467,6,407.48
19683,1778,2,476.76
14595,2408,6,390.67
20979,1185,1,281.19
7621,1840,1,262.29
16777,1354,6,387.11
14692,1981,3,468.42
24888,607,1,496.73
4626,1216,5,387.43
19361,2446,9,179.81
22984,762,2,450.19
3497,372,7,21.54
6556,1346,3,454.55
22544,1028,5,382.10
17411,291,5,38.99
11638,890,5,482.63
22620,78,4,31.37
2756,768,1,46.02
10017,782,1,391.42
17543,666,2,388.02
19809,1929,8,478.10
20921,881,3,294.57
5375,1343,7,446.62
23889,435,9,111.75
1678,1850,1,364.62
4717,2188,4,189.89
16463,1118,9,212.81
16380,1816,2,3.21
8801,1510,2,151.76
2206,2495,10,458.64
4977,1007,7,202.62
7677,588,9,417.65
4134,161,5,71.09
2163,253,4,5.31
22998,441,3,496.45
18854,1255,7,44.34
5241,325,4,169.84
10481,1358,1,61.39
378,2042,8,230.59
11123,2094,7,380.47
7193,312,7,464.17
17082,2365,1,88.03
20264,1362,3,140.77
5958,668,5,407.89
7565,1858,3,54.42
18066,1608,4,232.37
24260,2213,6,203.04
932,1720,10,4.08
6000,1044,7,143.19
21807,2242,8,214.17
8529,1377,4,265.48
910,2115,5,312.59
12414,511,8,233.62
119,1144,6,416.22
15775,1763,1,375.60
15793,1387,2,160.85
7151,1457,6,120.83
8570,54,10,351.12
9139,1818,3,319.73
795,1262,9,261.04
5548,847,4,445.44
14210,210,6,222.91
10034,450,7,419.47
17065,561,6,489.68
16824,2336,8,422.03
18881,1574,3,490.67
945,142,5,428.95
7239,1152,1,227.98
337,1825,2,448.92
10179,135,3,404.12
15960,509,9,201.21
12804,1933,10,286.33
16772,1669,6,395.93
10701,1334,4,294.09
8641,1468,7,80.95
12749,431,2,302.68
6255,971,8,40.07
16484,1349,2,24.99
17796,1742,4,265.80
17047,348,10,108.26
22472,851,4,451.23
14674,901,9,236.74
7359,1041,2,423.34
3302,956,10,74.94
1237,1551,1,179.17
5042,777,1,496.97
10478,1059,7,352.89
10700,1496,9,465.11
9055,855,2,419.73
17527,6,3,170.64
15151,1721,8,491.41
6314,1325,3,299.79
23060,2375,4,446.79
5301,351,8,332.55
5785,1738,6,246.50
3863,362,5,410.92
3544,1612,5,176.50
3149,723,9,146.86
14587,1095,6,29.81
9433,1041,2,323.51
11624,290,3,7.24
13842,29,4,143.10
698,2242,2,379.03
21710,2443,1,286.15
2695,1666,6,287.74
13275,137,3,22.32
14538,1952,6,271.42
2876,2370,10,38.26
19757,1934,9,388.18
1510,1119,5,191.22
4011,825,7,199.33
24203,1170,7,457.79
11785,169,8,250.88
15058,813,2,7.92
819,394,5,204.33
1979,780,6,459.86
18882,1123,10,222.28
15101,1056,2,489.23
23799,1796,6,16.51
9878,165,2,230.59
17786,1513,2,219.60
2016,886,1,316.37
9448,1249,6,461.67
5950,1320,3,211.18
11043,1919,1,95.56
20940,416,2,183.87
630,868,4,138.01
3033,1822,2,410.30
12172,600,1,242.12
5615,1328,9,388.77
18159,243,5,272.93
7094,1119,6,9.36
20388,1992,2,260.66
1542,2496,10,131.46
10478,2413,6,252.61
10383,924,2,430.94
20743,1878,2,363.07
2708,1902,2,340.80
5153,980,6,339.07
15537,2497,8,459.77
8471,1059,6,121.61
18877,2121,5,311.56
24074,351,7,181.97
4513,2050,2,215.52
3404,2139,8,29.46
458,1436,4,136.38
13840,1518,1,264.19
14824,2276,6,236.72
15591,622,5,24.00
495,2315,4,300.26
1843,1059,7,131.06
15889,873,1,303.94
23177,958,10,310.15
18528,444,8,290.57
8097,1135,2,344.48
7856,700,9,384.08
14604,1113,6,73.64
22587,1007,4,91.35
24961,1552,7,154.55
8280,1290,9,209.33
23787,1674,2,268.15
17743,1012,5,33.72
850,1322,7,96.56
16003,2190,6,5.26
11741,1364,6,177.14
24369,550,10,459.28
13130,196,3,264.54
237,913,2,216.57
19276,2093,6,114.23
17502,1223,6,28.93
13817,1060,4,266.34
23129,948,3,497.81
4999,1137,1,250.16
1526,1210,4,415.14
13839,1163,3,294.75
2483,1161,9,37.85
23102,274,6,91.74
14857,2174,3,385.00
2984,485,1,422.00
20090,2004,4,155.48
14123,1573,2,16.20
16379,1555,9,79.41
20033,756,5,204.75
7542,2364,1,61.66
14956,1636,1,97.31
23929,274,5,288.09
1169,1268,2,480.47
1154,398,4,232.33
18370,1822,3,474.78
19819,1593,7,296.21
17628,1952,6,456.66
6187,76,10,85.28
19653,1195,1,387.61
4388,185,4,317.77
12919,968,7,185.00
10669,2235,6,415.63
4010,1491,1,77.78
19949,2204,1,424.16
6153,1475,4,88.25
22718,2162,2,337.59
22860,2348,10,211.15
18311,1106,7,420.85
10184,1570,5,162.70
17775,331,4,364.52
11727,2305,4,246.35
20969,724,9,118.74
22869,1574,5,49.99
16714,317,6,80.92
11395,2405,5,246.57
12896,2062,3,93.26
10842,1875,8,487.51
19980,147,10,276.10
21034,2229,8,1.71
2087,409,1,24.30
23996,976,7,89.00
8855,1184,8,354.09
7605,1079,4,217.03
18787,252,8,138.55
5377,1932,3,413.23
7365,2178,3,34.50
2415,1357,5,42.36
538,1634,7,66.49
7801,1767,10,378.33
16618,255,8,109.59
2754,1637,4,489.70
8739,2055,9,148.13
13745,544,10,362.11
16922,1615,1,417.78
20135,49,1,475.59
3547,1461,10,111.89
16977,1224,3,357.25
20260,16,7,230.59
5232,788,7,18.87
23424,2402,3,279.41
14219,1746,8,336.78
1574,369,4,366.33
23124,471,6,164.79
8157,563,7,109.19
13837,258,7,219.30
15408,135,4,450.35
5905,611,4,219.79
17685,306,3,143.04
21911,653,7,85.85
23844,1156,1,229.92
7531,375,2,159.23
19189,401,3,396.77
5734,541,2,248.22
5962,53,8,286.00
3269,2284,3,300.93
14020,1772,3,460.45
8523,2131,6,140.44
14536,666,10,44.75
1593,41,7,28.19
8272,233,5,24.29
300,1889,10,337.89
22564,2038,5,202.50
2017,1883,1,241.59
20142,1719,6,171.33
793,314,4,433.95
518,568,8,272.25
11406,2500,7,480.81
4642,395,10,497.44
1968,2280,1,373.86
23009,246,4,157.39
286,378,7,355.34
12225,1376,4,24.34
21211,1790,1,340.84
22803,328,10,145.36
22414,1419,8,205.75
23869,973,6,491.00
5220,467,8,474.80
13642,428,10,313.05
5180,271,7,199.68
19760,598,7,296.17
22711,2191,4,427.60
13881,714,1,334.78
4685,1357,5,72.73
24581,2357,9,304.23
20652,672,8,88.98
23355,299,1,2.31
24343,175,3,254.46
19099,2430,2,425.30
7775,1976,5,467.70
21330,1224,10,241.50
10945,2464,10,219.70
9157,120,9,471.87
26,1539,9,18.93
23796,1243,9,168.39
9833,1770,3,129.72
8229,1754,8,202.83
12795,1482,5,24.81
20294,347,8,7.13
13838,861,9,62.95
11784,1812,1,476.50
18383,215,10,289.69
3721,1773,6,471.81
24584,1212,5,10.41
21349,2477,1,451.41
8179,1929,8,15.79
4699,2288,10,161.05
24906,951,9,22.25
5496,351,7,315.13
17602,1172,3,181.53
14709,1706,3,36.08
10990,438,9,170.22
21319,2497,5,262.95
12411,2272,1,268.23
18495,892,3,62.02
23961,255,3,129.81
2077,696,10,389.68
17962,2368,1,218.09
23690,2266,5,348.34
18815,1138,9,453.50
11026,2184,10,427.14
10685,1577,8,56.69
11012,2408,8,401.19
9398,465,10,289.06
6230,523,8,229.18
20104,1652,8,402.12
2207,1987,4,6.53
3826,1879,10,422.74
11106,1266,6,344.53
5501,725,2,450.30
14676,1702,1,469.44
5814,1319,9,403.65
22757,531,3,415.42
12973,1328,7,255.49
14933,864,5,304.91
9357,581,4,348.98
23460,676,2,334.39
24341,619,3,214.71
6696,108,6,465.98
7763,1711,2,381.65
4013,595,6,391.81
6542,813,8,203.71
21136,1090,7,216.53
13320,987,3,243.96
10266,195,8,72.86
7463,496,3,228.03
4696,144,8,290.70
1874,2371,8,238.59
17903,1139,4,358.78
12032,1292,5,278.47
1120,746,8,265.70
17050,379,8,183.62
14680,1052,10,301.49
16001,19,6,474.05
20711,1514,2,318.89
20790,1159,10,331.97
10061,1539,8,117.98
21114,8,5,342.11
6741,821,1,140.42
9518,1829,3,70.15
15587,1267,6,235.89
19422,1689,2,191.08
9917,801,6,3.68
21269,539,2,225.28
8166,1086,1,470.86
18294,1230,1,468.13
10565,2176,2,498.21
413,71,4,277.15
24966,1917,6,27.23
11577,47,5,247.37
12441,747,7,284.30
4748,764,2,394.24
1438,638,9,324.49
1122,1589,3,127.68
16623,2195,1,290.25
10294,846,2,328.76
1499,39,4,421.55
15940,540,4,383.87
9753,789,8,420.73
17753,726,6,478.17
2310,344,2,468.40
17942,2204,8,112.83
24264,1102,4,1.90
24719,574,7,478.16
9755,763,1,69.85
9198,1652,6,86.90
7333,905,8,497.21
5474,1224,7,100.86
13747,1215,3,274.05
4687,1015,4,114.21
24585,1952,1,221.17
13936,630,5,372.59
3031,1167,6,162.68
11921,821,1,199.92
24358,1773,6,348.45
16149,1516,9,333.37
12752,23,3,217.37
20618,2460,10,63.87
13486,1223,6,161.95
16356,1606,1,437.50
9537,1155,6,469.62
7025,1172,9,239.90
4565,589,7,289.34
16410,1283,3,354.74
2729,1322,7,287.74
5181,129,4,192.56
13341,890,9,271.69
1547,696,9,367.31
540,1988,10,70.25
24308,1894,7,113.13
6066,742,8,465.63
10141,810,10,252.51
9169,377,5,452.81
8270,1264,4,354.15
89,1176,4,243.92
9976,2188,6,6.91
6222,2261,10,216.29
19776,2132,7,286.74
5774,1603,3,382.10
8977,1460,9,482.14
3490,1462,1,197.77
24369,1219,2,139.48
20727,1465,8,34.90
10952,917,3,115.96
4437,2287,8,283.71
14279,1747,4,355.32
11148,1271,5,23.78
376,831,1,288.77
8684,2079,8,215.91
21542,2024,3,427.10
19261,1748,3,289.33
521,2304,6,309.82
11761,2018,3,443.71
15343,1844,10,484.28
2805,1922,5,171.37
5480,1303,4,233.93
60,2173,10,66.77
22547,1791,10,176.71
9407,2393,6,191.31
183,1149,8,304.74
10336,666,1,257.97
131,425,4,186.56
19781,934,6,21.50
5799,255,4,284.00
18884,1149,9,488.64
5438,2475,5,387.06
5428,2468,7,199.13
7593,1877,1,444.39
23577,448,3,87.02
13526,1916,5,183.64
4835,922,5,390.59
255,185,5,322.78
23081,2064,10,162.27
21059,1729,8,301.36
15434,1850,6,190.22
15513,49,10,483.36
19224,6,9,397.96
23383,1759,5,196.20
22438,1155,1,87.88
10310,1758,7,210.72
16274,1372,10,231.92
15705,2077,3,174.13
15566,1851,5,411.95
6035,1972,6,10.94
22576,1149,5,383.36
22881,1083,4,255.94
7082,2057,3,10.94
24458,2072,2,450.47
20673,2492,5,382.21
18928,276,10,351.31
2297,396,9,100.93
5249,502,3,21.84
8796,257,2,317.74
17223,776,7,151.54
